ナカ,中,1285,1285,282,-4.2532
テ,て,307,307,356,-1.5309
ト,と,164,164,282,-1.8315
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
トキ,時,1285,1285,282,-5.0542
ダ,だ,453,453,471,-1.9207
モノ,者,1285,1285,42,-5.0809
、,、,10,10,151,-1.2388
ノ,の,368,368,408,-1.2496
タ,多,1285,1285,351,-5.1111
。,。,8,8,61,-1.3314
ニ,に,151,151,282,-1.3804
ハ,は,261,261,468,-1.3881
タ,た,435,435,282,-1.4107
タチ,立ち,1285,1285,356,-5.2779
ヲ,を,156,156,356,-1.4309
ミ,見,1285,1285,52,-5.2814
ガ,が,148,148,468,-1.4760
カズ,数,1285,1285,387,-5.3511
ナ,名,1285,1285,454,-5.3515
キリ,切り,1285,1285,60,-5.3593
シ,し,610,610,258,-1.5990
デ,で,149,149,468,-1.6217
コト,こと,1310,1310,282,-2.7223
ムラ,村,1285,1285,489,-5.5099
アソビ,遊び,1285,1285,290,-5.5279
ジブン,自分,1285,1285,161,-5.5291
ヒト,人,1285,1285,408,-5.5612
ノ,の,1310,1310,408,-2.8286
