イイ,いい,37,37,17,-2.7007
、,、,10,10,151,-1.2388
アル,ある,772,772,481,-3.0053
ナル,なる,772,772,471,-3.1026
ワ,わ,291,291,36,-2.7063
ナカ,中,1285,1285,282,-4.2532
イイ,いい,131,131,17,-2.9627
。,。,8,8,61,-1.3314
オエエ,多え,19,19,481,-4.9959
オオイ,多い,19,19,481,-4.9959
ヨイ,良い,19,19,48,-5.0520
ノ,の,368,368,408,-1.2496
クレエ,くれえ,19,19,48,-5.2238
ニ,に,151,151,282,-1.3804
ハ,は,261,261,468,-1.3881
エエ,良え,19,19,48,-5.2923
タ,た,435,435,282,-1.4107
ヲ,を,156,156,356,-1.4309
ガ,が,148,148,468,-1.4760
テ,て,307,307,356,-1.5309
ソウ,そう,1282,1282,17,-4.0158
シ,し,610,610,258,-1.5990
ワタシ,私,1306,1306,17,-3.6898
キレ,切れ,1285,1285,268,-5.0162
デ,で,149,149,468,-1.6217
フクミ,含み,1285,1285,258,-5.0307
「,「,6,6,352,-2.0463
モンダイ,問題,1284,1284,468,-3.3508
トキ,時,1285,1285,282,-5.0542
モノ,者,1285,1285,42,-5.0809
