テ,て,307,307,356,-1.5309
、,、,10,10,151,-1.2388
アル,ある,772,772,481,-3.0053
ナル,なる,772,772,471,-3.1026
「,「,6,6,352,-2.0463
・,・,5,5,203,-2.9388
…,…,5,5,184,-3.0115
ナカ,中,1285,1285,282,-4.2532
アリ,あり,788,788,481,-3.1724
テル,てる,307,919,17,-4.1416
ハ,は,261,261,468,-1.3881
ナリ,なり,788,788,471,-3.2696
ニ,に,151,151,282,-1.3804
タ,た,435,435,282,-1.4107
ヲ,を,156,156,356,-1.4309
ガ,が,148,148,468,-1.4760
シ,し,610,610,258,-1.5990
デ,で,149,149,468,-1.6217
テ,て,307,930,356,-4.6423
〜,〜,5,5,244,-3.8914
。,。,8,8,61,-1.3314
『,『,6,6,322,-3.3972
ネ,ね,279,279,47,-2.1710
？,？,1317,1317,17,-2.1966
ナ,な,454,454,287,-1.8657
！,！,1318,1318,244,-1.8994
ナイ,ない,473,473,468,-1.9102
ダ,だ,453,453,471,-1.9207
スル,する,599,599,481,-1.9256
キレ,切れ,1285,1285,268,-5.0162
