テ,て,307,307,356,-1.5309
タ,た,435,435,282,-1.4107
ガ,が,299,299,468,-2.1078
ナカ,中,1285,1285,282,-4.2532
ノ,の,368,368,408,-1.2496
・,・,5,5,203,-2.9388
。,。,8,8,61,-1.3314
…,…,5,5,184,-3.0115
、,、,10,10,151,-1.2388
ガ,が,148,148,468,-1.4760
シ,し,610,610,258,-1.5990
デ,で,149,149,468,-1.6217
コト,こと,1310,1310,282,-2.7223
モ,も,262,262,468,-1.7359
ノ,の,1310,1310,408,-2.8286
ナ,な,454,454,287,-1.8657
！,！,1318,1318,244,-1.8994
ナイ,ない,473,473,468,-1.9102
スル,する,599,599,481,-1.9256
キレ,切れ,1285,1285,268,-5.0162
サ,さ,605,605,441,-1.9429
テル,てる,307,919,17,-4.1416
フクミ,含み,1285,1285,258,-5.0307
トキ,時,1285,1285,282,-5.0542
モノ,者,1285,1285,42,-5.0809
カラ,から,147,147,356,-2.0033
ト,と,150,150,282,-2.0205
イル,いる,919,919,468,-2.0252
タ,多,1285,1285,351,-5.1111
レ,れ,876,876,468,-2.0302
