、,、,10,10,151,-1.2388
イ,い,930,930,356,-2.1359
テ,て,307,307,356,-1.5309
ニ,に,151,151,282,-1.3804
モ,も,262,262,468,-1.7359
タ,た,435,435,282,-1.4107
・,・,5,5,203,-2.9388
…,…,5,5,184,-3.0115
ナカ,中,1285,1285,282,-4.2532
「,「,6,6,352,-2.0463
サ,さ,1304,1304,441,-2.7862
ガ,が,148,148,468,-1.4760
ヲ,を,156,156,356,-1.4309
イル,いる,919,919,468,-2.0252
シ,し,610,610,258,-1.5990
シャ,者,1298,1298,42,-5.0252
〜,〜,5,5,244,-3.8914
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
トキ,時,1285,1285,282,-5.0542
デ,で,308,308,468,-2.9562
ナ,な,454,454,287,-1.8657
モノ,者,1285,1285,42,-5.0809
！,！,1318,1318,244,-1.8994
タ,多,1285,1285,351,-5.1111
マエ,前,1298,1298,282,-5.2512
ナイ,ない,473,473,468,-1.9102
ダ,だ,453,453,471,-1.9207
タチ,たち,1298,1298,252,-5.2676
スル,する,599,599,481,-1.9256
