マス,ます,491,491,17,-2.4964
マシ,まし,501,501,17,-2.0568
マスゥ,ますぅ,491,491,17,-3.3050
マスゥゥ,ますぅぅ,491,491,17,-3.3057
マスゥゥゥ,ますぅぅぅ,491,491,17,-3.3057
タイ,たい,444,444,17,-2.4109
マシタ,ました,501,435,17,-5.8511
ハ,は,261,261,468,-1.3881
ト,と,164,164,282,-1.8315
マスガ,ますが,491,299,17,-7.4967
ヲ,を,156,156,356,-1.4309
マスヨ,ますよ,491,288,17,-7.6292
ガ,が,148,148,468,-1.4760
」,」,7,7,121,-2.0635
マスネ,ますね,491,279,17,-7.7115
デ,で,458,458,468,-1.9346
ノ,の,368,368,408,-1.2496
マース,まーす,491,491,80,-8.2405
マスヨネ,ますよね,491,279,17,-8.2447
マスカ,ますか,491,359,17,-8.2488
マスヨウ,ますよう,491,1312,17,-8.3339
、,、,10,10,151,-1.2388
マシタガ,ましたが,501,299,17,-7.9982
マスヨウニ,ますように,491,329,17,-8.5164
マスノデ,ますので,491,316,17,-8.5318
。,。,8,8,61,-1.3314
ニ,に,151,151,282,-1.3804
タ,た,435,435,282,-1.4107
テ,て,307,307,356,-1.5309
アリガトウ,ありがとう,3,3,244,-3.6509
