ノ,の,368,368,408,-1.2496
ニ,に,151,151,282,-1.3804
ハ,は,261,261,468,-1.3881
、,、,10,10,151,-1.2388
モ,も,262,262,468,-1.7359
。,。,8,8,61,-1.3314
ガ,が,148,148,468,-1.4760
デ,で,149,149,468,-1.6217
ト,と,164,164,282,-1.8315
ヲ,を,156,156,356,-1.4309
ダ,だ,453,453,471,-1.9207
デ,で,458,458,468,-1.9346
デス,です,460,460,17,-2.4302
タ,た,435,435,282,-1.4107
ナカ,中,1285,1285,282,-4.2532
テ,て,307,307,356,-1.5309
・,・,5,5,203,-2.9388
…,…,5,5,184,-3.0115
ツイッター,Twitter,1292,1292,363,-5.6647
」,」,7,7,121,-2.0635
！,！,1318,1318,244,-1.8994
アル,ある,772,772,481,-3.0053
ナイ,ない,473,473,468,-1.9102
シロ,しろ,608,608,437,-1.9511
カラ,から,147,147,356,-2.0033
ナル,なる,772,772,471,-3.1026
ト,と,150,150,282,-2.0205
イル,いる,919,919,468,-2.0252
レ,れ,876,876,468,-2.0302
シ,し,610,610,258,-1.5990
