ニン,人,1300,1300,408,-4.3709
キレ,切れ,1300,1300,268,-5.0162
ノ,の,368,368,408,-1.2496
イチ,一,1295,1295,134,-3.3950
メイ,名,1300,1300,454,-5.2394
ニチ,日,1300,1300,380,-5.4297
ネン,年,1300,1300,143,-5.4302
ド,度,1300,1300,351,-5.6017
カゲツ,ヶ月,1300,1300,454,-5.6423
カイ,回,1300,1300,143,-5.6537
シュウ,州,1300,1300,272,-5.7132
ニ,二,1295,1295,134,-4.2208
エン,円,1300,1300,354,-6.0865
ナカ,中,1285,1285,282,-4.2532
ニ,に,151,151,282,-1.3804
セン,戦,1300,1300,178,-6.2435
リョウ,両,1300,1300,454,-6.2524
、,、,10,10,151,-1.2388
サク,作,1300,1300,424,-6.3458
サツ,冊,1300,1300,454,-6.3872
ジョウ,条,1300,1300,86,-6.3878
メートル,メートル,1300,1300,221,-6.3929
ダイ,台,1300,1300,221,-6.4331
タテ,立て,1300,1300,52,-6.4368
コ,個,1300,1300,454,-6.4372
セキ,隻,1300,1300,454,-6.4750
マイ,枚,1300,1300,454,-6.5085
キ,機,1300,1300,413,-6.5117
マン,万,1295,1295,354,-4.7838
サン,三,1295,1295,134,-4.7879
