。,。,8,8,61,-1.3314
コト,こと,1310,1310,282,-2.7223
ノ,の,1310,1310,408,-2.8286
カ,か,359,359,468,-2.0138
ト,と,164,164,282,-1.8315
、,、,10,10,151,-1.2388
ト,と,309,309,282,-2.2809
ン,ん,1310,1310,437,-3.4233
ケド,けど,301,301,17,-2.3273
デス,です,460,460,17,-2.4302
カラ,から,297,297,356,-2.2876
ヨウ,よう,1312,1312,169,-2.2816
」,」,7,7,121,-2.0635
モノ,もの,1310,1310,468,-4.0243
ノデ,ので,316,316,48,-2.3480
ガ,が,148,148,468,-1.4760
？,？,1317,1317,17,-2.1966
シ,し,304,304,258,-2.5250
デ,で,149,149,468,-1.6217
ヨ,よ,288,288,17,-2.1371
ガ,が,299,299,468,-2.1078
！,！,1318,1318,244,-1.8994
シロ,しろ,608,608,437,-1.9511
カラ,から,147,147,356,-2.0033
ト,と,150,150,282,-2.0205
デスゥ,ですぅ,460,460,420,-3.4249
デスゥゥ,ですぅぅ,460,460,17,-3.4255
デスゥゥゥ,ですぅぅぅ,460,460,17,-3.4255
ナカ,中,1285,1285,282,-4.2532
ホウ,方,1310,1310,48,-4.6944
