、,、,10,10,151,-1.2388
ノ,の,368,368,408,-1.2496
ナカ,中,1285,1285,282,-4.2532
ニ,に,151,151,282,-1.3804
ハ,は,261,261,468,-1.3881
タ,た,435,435,282,-1.4107
ヲ,を,156,156,356,-1.4309
ガ,が,148,148,468,-1.4760
テ,て,307,307,356,-1.5309
シ,し,610,610,258,-1.5990
デ,で,149,149,468,-1.6217
ナ,な,275,275,287,-2.4649
モ,も,262,262,468,-1.7359
ト,と,164,164,282,-1.8315
ナ,な,454,454,287,-1.8657
！,！,1318,1318,244,-1.8994
ダ,だ,453,453,471,-1.9207
スル,する,599,599,481,-1.9256
デ,で,458,458,468,-1.9346
ワタシ,私,1306,1306,17,-3.6898
サ,さ,605,605,441,-1.9429
シロ,しろ,608,608,437,-1.9511
カラ,から,147,147,356,-2.0033
カ,か,359,359,468,-2.0138
ト,と,150,150,282,-2.0205
レ,れ,876,876,468,-2.0302
キレ,切れ,1285,1285,268,-5.0162
「,「,6,6,352,-2.0463
コレ,これ,1306,1306,468,-3.8007
マシ,まし,501,501,17,-2.0568
