ナ,な,454,454,287,-1.8657
ニ,に,329,329,282,-2.1304
ニ,に,151,151,282,-1.3804
デ,で,458,458,468,-1.9346
ノ,の,368,368,408,-1.2496
ダ,だ,453,453,471,-1.9207
デス,です,460,460,17,-2.4302
ガ,が,148,148,468,-1.4760
。,。,8,8,61,-1.3314
ヲ,を,156,156,356,-1.4309
、,、,10,10,151,-1.2388
ハ,は,261,261,468,-1.3881
ト,と,164,164,282,-1.8315
ト,と,150,150,282,-2.0205
デスゥ,ですぅ,460,460,420,-3.4249
デスゥゥ,ですぅぅ,460,460,17,-3.4255
デスゥゥゥ,ですぅぅぅ,460,460,17,-3.4255
シ,し,610,610,258,-1.5990
カ,か,359,359,468,-2.0138
」,」,7,7,121,-2.0635
！,！,1318,1318,244,-1.8994
・,・,5,5,203,-2.9388
ナイ,ない,473,473,468,-1.9102
…,…,5,5,184,-3.0115
ナカ,中,1285,1285,282,-4.2532
イル,いる,919,919,468,-2.0252
ガ,が,299,299,468,-2.1078
アル,ある,403,403,481,-2.1662
ジャ,じゃ,334,334,247,-2.7461
ナ,な,468,468,287,-2.1946
