、,、,10,10,151,-1.2388
。,。,8,8,61,-1.3314
」,」,7,7,121,-2.0635
テ,て,307,307,356,-1.5309
ナカ,中,1285,1285,282,-4.2532
タ,た,435,435,282,-1.4107
ト,と,164,164,282,-1.8315
』,』,7,7,136,-3.5035
シ,し,610,610,258,-1.5990
モ,も,262,262,468,-1.7359
ニ,に,151,151,282,-1.3804
ハ,は,261,261,468,-1.3881
・,・,5,5,203,-2.9388
ナ,な,454,454,287,-1.8657
！,！,1318,1318,244,-1.8994
ナイ,ない,473,473,468,-1.9102
…,…,5,5,184,-3.0115
ダ,だ,453,453,471,-1.9207
スル,する,599,599,481,-1.9256
デ,で,458,458,468,-1.9346
ノ,の,368,368,408,-1.2496
サ,さ,605,605,441,-1.9429
シロ,しろ,608,608,437,-1.9511
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
カラ,から,147,147,356,-2.0033
カ,か,359,359,468,-2.0138
ト,と,150,150,282,-2.0205
イル,いる,919,919,468,-2.0252
トキ,時,1285,1285,282,-5.0542
