ハ,は,261,261,468,-1.3881
、,、,10,10,151,-1.2388
モ,も,262,262,468,-1.7359
ノ,の,368,368,408,-1.2496
「,「,6,6,352,-2.0463
ナカ,中,1285,1285,282,-4.2532
『,『,6,6,322,-3.3972
ハナイ,はない,261,473,17,-7.4306
。,。,8,8,61,-1.3314
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
トキ,時,1285,1285,282,-5.0542
モノ,者,1285,1285,42,-5.0809
ハナイ,はない,261,20,17,-7.7133
タ,多,1285,1285,351,-5.1111
タチ,立ち,1285,1285,356,-5.2779
ミ,見,1285,1285,52,-5.2814
ハナク,はなく,261,481,17,-7.9534
カズ,数,1285,1285,387,-5.3511
ナ,名,1285,1285,454,-5.3515
キリ,切り,1285,1285,60,-5.3593
ダケ,だけ,338,338,468,-2.4693
ハアル,はある,261,772,17,-8.1217
ムラ,村,1285,1285,489,-5.5099
アソビ,遊び,1285,1285,290,-5.5279
ジブン,自分,1285,1285,161,-5.5291
ヒト,人,1285,1285,408,-5.5612
メ,目,1285,1285,332,-5.5815
デス,です,460,460,17,-2.4302
ワタシ,私,1306,1306,17,-3.6898
