」,」,7,7,121,-2.0635
。,。,8,8,61,-1.3314
』,』,7,7,136,-3.5035
、,、,10,10,151,-1.2388
・,・,5,5,203,-2.9388
…,…,5,5,184,-3.0115
ハ,は,261,261,468,-1.3881
ナカ,中,1285,1285,282,-4.2532
ヨ,よ,288,288,17,-2.1371
】,】,7,7,244,-5.0545
〜,〜,5,5,244,-3.8914
「,「,6,6,352,-2.0463
”,”,7,7,461,-5.3533
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
トキ,時,1285,1285,282,-5.0542
モノ,者,1285,1285,42,-5.0809
タ,多,1285,1285,351,-5.1111
ノ,の,368,368,408,-1.2496
タチ,立ち,1285,1285,356,-5.2779
ミ,見,1285,1285,52,-5.2814
ニ,に,151,151,282,-1.3804
タ,た,435,435,282,-1.4107
カズ,数,1285,1285,387,-5.3511
ナ,名,1285,1285,454,-5.3515
キリ,切り,1285,1285,60,-5.3593
ガ,が,148,148,468,-1.4760
テ,て,307,307,356,-1.5309
ムラ,村,1285,1285,489,-5.5099
アソビ,遊び,1285,1285,290,-5.5279
