ノ,の,368,368,408,-1.2496
ハ,は,261,261,468,-1.3881
ガ,が,148,148,468,-1.4760
、,、,10,10,151,-1.2388
ニ,に,151,151,282,-1.3804
ヲ,を,156,156,356,-1.4309
サン,さん,1302,1302,420,-2.7324
ナカ,中,1285,1285,282,-4.2532
「,「,6,6,352,-2.0463
ト,と,363,363,282,-2.0990
ト,と,150,150,282,-2.0205
」,」,7,7,121,-2.0635
・,・,5,5,203,-2.9388
モ,も,262,262,468,-1.7359
…,…,5,5,184,-3.0115
チャン,ちゃん,1302,1302,51,-4.0284
エミ,笑,1291,1291,389,-5.2438
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
デ,で,149,149,468,-1.6217
トキ,時,1285,1285,282,-5.0542
モノ,者,1285,1285,42,-5.0809
タ,多,1285,1285,351,-5.1111
カラ,から,147,147,356,-2.0033
タチ,立ち,1285,1285,356,-5.2779
ミ,見,1285,1285,52,-5.2814
クン,くん,1302,1302,244,-4.3698
カズ,数,1285,1285,387,-5.3511
ナ,名,1285,1285,454,-5.3515
キリ,切り,1285,1285,60,-5.3593
