ケド,けど,301,301,17,-2.3273
ナ,な,275,275,287,-2.4649
。,。,8,8,61,-1.3314
ネ,ね,279,279,47,-2.1710
カラ,から,297,297,356,-2.2876
ト,と,164,164,282,-1.8315
ワ,わ,291,291,36,-2.7063
」,」,7,7,121,-2.0635
ガ,が,299,299,468,-2.1078
ナァ,なぁ,275,275,420,-4.2367
デ,で,274,274,468,-3.7973
ダ,だ,453,453,471,-1.9207
バ,ば,318,318,282,-2.3896
ネン,ねん,281,281,331,-3.6355
ゾ,ぞ,270,270,420,-3.1635
ワラ,笑,264,264,389,-3.3989
ケレド,けれど,301,301,17,-5.1279
カ,か,359,359,468,-2.0138
テ,て,307,307,356,-1.5309
ー,ー,264,264,80,-3.6292
ナア,なあ,275,275,17,-5.1488
ヨ,よ,288,288,17,-2.1371
』,』,7,7,136,-3.5035
ノニ,のに,317,317,17,-2.7668
ガ,が,148,148,468,-1.4760
シ,し,610,610,258,-1.5990
ナ,な,454,454,287,-1.8657
ハ,は,261,261,468,-1.3881
！,！,1318,1318,244,-1.8994
スル,する,599,599,481,-1.9256
