、,、,10,10,151,-1.2388
バ,ば,318,318,282,-2.3896
ナカ,中,1285,1285,282,-4.2532
「,「,6,6,352,-2.0463
ワタシ,私,1306,1306,17,-3.6898
コレ,これ,1306,1306,468,-3.8007
キレ,切れ,1285,1285,268,-5.0162
フクミ,含み,1285,1285,258,-5.0307
トキ,時,1285,1285,282,-5.0542
ソレ,それ,1306,1306,468,-3.8649
モノ,者,1285,1285,42,-5.0809
タ,多,1285,1285,351,-5.1111
。,。,8,8,61,-1.3314
コノ,この,1315,1315,468,-2.9957
タチ,立ち,1285,1285,356,-5.2779
ミ,見,1285,1285,52,-5.2814
カズ,数,1285,1285,387,-5.3511
ナ,名,1285,1285,454,-5.3515
キリ,切り,1285,1285,60,-5.3593
イイ,いい,37,37,17,-2.7007
ソノ,その,1315,1315,468,-3.1543
ムラ,村,1285,1285,489,-5.5099
アソビ,遊び,1285,1285,290,-5.5279
ジブン,自分,1285,1285,161,-5.5291
ソウ,そう,1282,1282,17,-4.0158
ヒト,人,1285,1285,408,-5.5612
メ,目,1285,1285,332,-5.5815
アル,ある,772,772,481,-3.0053
ナニ,何,1306,1306,468,-4.4162
・,・,5,5,203,-2.9388
