、,、,10,10,151,-1.2388
ハ,は,261,261,468,-1.3881
ノ,の,368,368,408,-1.2496
モ,も,262,262,468,-1.7359
ニ,に,151,151,282,-1.3804
シ,し,610,610,258,-1.5990
ガ,が,148,148,468,-1.4760
ヲ,を,156,156,356,-1.4309
デ,で,149,149,468,-1.6217
デ,で,308,308,468,-2.9562
デ,で,458,458,468,-1.9346
ジャ,じゃ,308,261,247,-3.4162
ト,と,164,164,282,-1.8315
スル,する,599,599,481,-1.9256
ナ,な,275,275,287,-2.4649
・,・,5,5,203,-2.9388
ヨリ,より,155,155,351,-2.5652
…,…,5,5,184,-3.0115
ナイ,ない,473,473,468,-1.9102
？,？,1317,1317,17,-2.1966
ナカ,中,1285,1285,282,-4.2532
アル,ある,772,772,481,-3.0053
ナル,なる,772,772,471,-3.1026
ダ,だ,453,453,471,-1.9207
ネエ,ねえ,20,20,468,-2.2417
デキ,でき,625,625,481,-4.3613
ミ,見,625,625,52,-4.4382
ネ,ね,279,279,47,-2.1710
オモウ,思う,817,817,17,-3.1384
。,。,8,8,61,-1.3314
